timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation,year,month,day,hour,minute,day_of_week,is_weekend,energy_kWh_original,voltage_V_original,current_A_original,power_factor_original,frequency_Hz_original,machine_utilization_%_original,production_output_units_original,ambient_temp_C_original,humidity_%_original,hour_sin,hour_cos,time_period,shift_phase,apparent_power_kVA,active_power_kW,reactive_active_ratio,power_quality,frequency_deviation,energy_efficiency,productivity_per_operator,material_efficiency,energy_cost_per_unit,energy_rolling_mean_3,energy_trend,energy_deviation,energy_output_ratio,hourly_variation,daily_pattern,thermal_comfort_index,difficult_conditions,relative_workload,machine_id_MCH_2,machine_id_MCH_3,machine_id_MCH_4,machine_id_MCH_5,operation_id_OP_02,operation_id_OP_03,operation_id_OP_04,operation_id_OP_05,operation_id_OP_06,operation_id_OP_07,operation_id_OP_08,operation_id_OP_09,operation_id_OP_10,shift_type_encoded,production_mode_Maintenance,production_mode_Production,production_mode_Setup,energy_state_encoded,allocation_recommendation_encoded,time_period_Matin,time_period_Nuit_Profonde,time_period_Soiree,shift_phase_Shift_Nuit,shift_phase_Shift_Soir,voltage_V_scaled,current_A_scaled,power_factor_scaled,reactive_power_kVAR_scaled,frequency_Hz_scaled,machine_utilization_%_scaled,production_output_units_scaled,operator_count_scaled,material_usage_kg_scaled,ambient_temp_C_scaled,humidity_%_scaled,forecast_energy_kWh_scaled,year_scaled,month_scaled,day_scaled,hour_scaled,minute_scaled,day_of_week_scaled,is_weekend_scaled,hour_sin_scaled,hour_cos_scaled,apparent_power_kVA_scaled,active_power_kW_scaled,reactive_active_ratio_scaled,power_quality_scaled,frequency_deviation_scaled,energy_efficiency_scaled,productivity_per_operator_scaled,material_efficiency_scaled,energy_cost_per_unit_scaled,energy_rolling_mean_3_scaled,energy_trend_scaled,energy_deviation_scaled,energy_output_ratio_scaled,hourly_variation_scaled,daily_pattern_scaled,thermal_comfort_index_scaled,difficult_conditions_scaled,relative_workload_scaled
2025-07-01 00:50:00,MCH_1,OP_10,11.25,397.58,28.3,0.909,3.57,49.97,94.06,93,2,42.53,33.71,65.62,Day,Setup,10.39,High,Reduce Load,2025,7,1,0,50,1.0,0.0,11.25,397.58,28.3,0.909,49.97,94.06,93,33.71,65.62,0.0,1.0,Nuit_Profonde,Shift_Nuit,11.251513999999998,10.227626225999998,0.31733330512592844,0.6900303791477478,0.030000000000001137,8.266665931851918,46.49997675001162,0.45731182303965784,0.018145161095213323,11.0,0.11999999999999922,0.8740000000000006,0.10227272634297521,1.50313140368246,10.735833333333332,36.54693295740335,2,0.7560975548284752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5301561901121087,-0.1858019274926621,-0.13584823973577556,0.06278644676190684,-0.20516505111789735,1.5294738069776412,-0.7392885980574934,-1.2509148421226022,-0.2829695319658794,1.4458585162265398,1.222027206966935,-0.4854612690428116,0.0,0.0,0.0,-1.647508942095828,1.3035722838802226,0.0,0.0,-0.1635813649626681,1.70728147416789,-0.21173722420457008,-0.23074412652994564,0.025848643920346723,-0.1582980623909591,-0.8144493873570777,-0.2910425462047154,0.9748247611398452,0.046928905534864264,0.04764289077669605,-0.30637305141974447,0.14248466447964048,0.48995645311558506,-0.5540198308668157,-0.7361769822776064,-0.4055167009291033,1.843050591081962,2.056516358125453,-0.6760335645080905
2025-07-01 00:55:00,MCH_1,OP_02,10.93,395.39,27.64,0.891,3.97,50.07,63.0,88,2,54.49,30.11,54.07,Day,Setup,10.51,High,Reduce Load,2025,7,1,0,55,1.0,0.0,10.93,395.39,27.64,0.891,50.07,63.0,88,30.11,54.07,0.0,1.0,Nuit_Profonde,Shift_Nuit,10.928579599999999,9.737364423599999,0.36322046082154985,0.6535993447919903,0.07000000000000028,8.05123439604443,43.999978000011,0.6192045384181303,0.018630681606469527,11.103333333333333,-0.3200000000000003,0.5540000000000003,0.1175268804567002,1.50313140368246,10.735833333333332,31.28264231130381,2,0.7154471486549012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.9788074088247526,-0.2802908297350102,-0.6147648348545613,0.5262975886523363,0.7749227726934618,-1.4989796403437154,-1.2567561188630185,-1.2509148421226022,1.1248205403701685,0.6201429627319628,-0.10723063553731232,-0.4446087496018586,0.0,0.0,0.0,-1.647508942095828,1.593255013631383,0.0,0.0,-0.1635813649626681,1.70728147416789,-0.32722088146955325,-0.41908932624590006,0.4415719284726638,-0.7250714244166975,-0.1760827872078354,-0.38335067874401463,0.7443620803657274,1.7341987462163164,0.151997524247337,-0.26886008304465514,-0.3807585045650846,0.3105673627300162,-0.064249477222206,-0.7361769822776064,-0.4055167009291033,0.3116939270927543,2.056516358125453,-1.1962271873383672
2025-07-01 01:00:00,MCH_1,OP_04,10.85,399.54,27.15,0.946,2.17,49.85,68.56,96,4,38.82,25.79,58.57,Night,Setup,11.6,High,Reduce Load,2025,7,1,1,0,1.0,0.0,10.85,399.54,27.15,0.946,49.85,68.56,96,25.79,58.57,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,10.847511,10.261745406000001,0.199999981566822,0.7883333454429073,0.14999999999999858,8.847925451804107,23.9999940000015,0.4043749957877605,0.01695312482340495,11.01,-0.08000000000000007,0.4740000000000002,0.12329545314436985,1.50313140368246,11.3125,30.47375494347596,1,0.7804877985326195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.12862359254279399,-0.3504416813997841,0.8485914280083923,-1.5595025498545947,-1.3812704396914866,-0.9568611224072457,-0.42880808557417827,1.2159673444790784,-0.7196669540701217,-0.3707157014615292,0.41066203037343313,-0.07353169801319949,0.0,0.0,0.0,-1.474086948191004,-1.593255013631383,0.0,0.0,0.19953062580456687,1.656780967162942,-0.35621159418814824,-0.2176364690706315,-1.037154584717029,1.371043711442188,1.1006504130906491,-0.0419843913418971,-1.0993388127169217,-0.5047865430242714,-0.20856566343334576,-0.3027427641576391,-0.09535313963159762,0.26572009013362397,0.12096406291913447,-0.7361769822776064,-0.19454667766600914,0.07639250769683778,0.5581437838992578,-0.363917390809925
2025-07-01 01:05:00,MCH_1,OP_01,12.12,396.46,30.57,0.906,3.65,50.0,63.68,81,3,39.15,23.23,48.85,Night,Setup,10.9,High,Reduce Load,2025,7,1,1,5,1.0,0.0,12.12,396.46,30.57,0.906,50.0,63.68,81,23.23,48.85,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,12.1197822,10.9805226732,0.30115509066377144,0.696304388693444,0.0,6.6831677654152015,26.999991000003,0.4833333273662552,0.02244444416735254,11.299999999999999,1.2699999999999996,1.7439999999999998,0.12624999868489584,1.50313140368246,11.3125,26.27860955623721,1,0.6585365800118977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.7596033887231424,0.13918263021965627,-0.2156676722555732,0.15548867513999273,0.08886129602551736,-1.4326773755601185,-1.9812106479907539,-0.0174737488217619,-0.6808232480608497,-0.9578912061687834,-0.7079861279937769,-0.3118380614187602,0.0,0.0,0.0,-1.474086948191004,-1.3035722838802226,0.0,0.0,0.19953062580456687,1.656780967162942,0.09876171063446898,0.058498133460809516,-0.12072092118872967,-0.06069058166803363,-1.2932243374690378,-0.969540046931799,-0.8227837340655884,0.3181288749515732,0.9717029433969475,-0.1974644335565824,1.5100520381192646,0.9776705426013496,0.21582666909541068,-0.7361769822776064,-0.19454667766600914,-1.1439549763296306,0.5581437838992578,-1.9244982593007538
2025-07-01 01:10:00,MCH_1,OP_09,11.43,396.66,28.8,0.956,2.48,50.15,78.76,95,2,32.09,30.89,41.52,Night,Setup,12.16,High,Reduce Load,2025,7,1,1,10,1.0,0.0,11.43,396.66,28.8,0.956,50.15,78.76,95,30.89,41.52,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,11.423808000000001,10.921160448,0.2169728594074489,0.785555727566087,0.14999999999999858,8.311460340204695,47.49997625001187,0.33778947012853194,0.018047368231080333,11.466666666666667,-0.6899999999999995,1.0540000000000003,0.14111110936899865,1.50313140368246,11.3125,27.907474587035466,2,0.7723577172979047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.7186306746854486,-0.11421942579391355,1.1146562030743843,-1.2002814148895122,1.5589930317425214,0.03767284934670934,-0.5323015897352833,-1.2509148421226022,-1.5118431402592185,0.7990479993224547,-1.5515757371328354,0.11711339271124943,0.0,0.0,0.0,-1.474086948191004,-1.013889554129062,0.0,0.0,0.19953062580456687,1.656780967162942,-0.15012365425100258,0.03569278720265825,-0.883385617840663,1.3278311084978132,1.1006504130906491,-0.2718490322758048,1.0670098334494924,-1.1987507464666003,0.02662392606552807,-0.1369596458548251,-0.8207584421708757,0.5908628164574673,0.692977442651306,-0.7361769822776064,-0.19454667766600914,-0.670126024370064,2.056516358125453,-0.46795611537598064
2025-07-01 01:15:00,MCH_1,OP_05,10.44,399.69,26.11,0.971,2.63,50.03,78.19,103,2,55.03,23.04,59.94,Night,Setup,11.24,High,Reduce Load,2025,7,1,1,15,1.0,0.0,10.44,399.69,26.11,0.971,50.03,78.19,103,23.04,59.94,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,10.4359059,10.1332646289,0.2519156846824057,0.7756113385913282,0.030000000000001137,9.865899438132239,51.49997425001287,0.534271839473089,0.015203883347535111,11.329999999999998,-0.9900000000000002,0.06400000000000006,0.10989473568531857,1.50313140368246,11.3125,29.510680555178794,1,0.837398367175623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.09789405701453532,-0.49933328493318097,1.5137533656733726,-1.0264647366806015,0.3828876431689321,-0.01790404907483591,0.29564644355355696,-1.2509148421226022,1.188382968385341,-1.0014706381587752,0.568331575328482,-0.1960892563360592,0.0,0.0,0.0,-1.474086948191004,-0.7242068243779014,0.0,0.0,0.19953062580456687,1.656780967162942,-0.5034045296478556,-0.26699527594503975,-0.566814545290422,1.1731219471416794,-0.8144493873570777,0.39419723498929243,1.4357501226880813,0.8490175873072889,-0.5845362946096562,-0.18657357177026643,-1.1775151483377349,0.035877818077113995,-0.3092973648912548,-0.7361769822776064,-0.19454667766600914,-0.2037611695187094,0.5581437838992578,0.3643536811524616
2025-07-01 01:20:00,MCH_1,OP_07,11.06,397.93,27.78,0.875,2.7,49.97,62.25,83,2,59.13,27.83,68.46,Day,Idle,10.37,High,Reduce Load,2025,7,1,1,20,1.0,0.0,11.06,397.93,27.78,0.875,49.97,62.25,83,27.83,68.46,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,11.0544954,9.672683475,0.24412294356935413,0.7033066985242225,0.030000000000001137,7.504520117131997,41.49997925001037,0.7124096299709683,0.019987951566410225,10.976666666666667,0.620000000000001,0.684000000000001,0.10737863973418797,1.50313140368246,11.3125,34.4601864891417,1,0.6747967424813273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.45845394054615635,-0.2602477292593605,-1.0404684749601487,-0.945350286849776,-0.20516505111789735,-1.5721071382668004,-1.7742236396685438,-1.2509148421226022,1.6709865885005417,0.09718977885206402,1.5488750227861596,-0.49227002228297095,0.0,0.0,0.0,-1.474086948191004,-0.43452409462674085,0.0,0.0,0.19953062580456687,1.656780967162942,-0.28219248842302014,-0.4439379808264681,-0.6374143434708268,0.048247381662369734,-0.8144493873570777,-0.617606884223947,0.513899399591609,2.7055960052431365,0.4437203369949586,-0.31484372169799046,0.7370791747577399,0.3834441806991539,-0.39008251984653547,-0.7361769822776064,-0.19454667766600914,1.2360261456144424,0.5581437838992578,-1.716420810168644
2025-07-01 01:25:00,MCH_1,OP_07,10.85,396.26,27.39,0.886,2.81,50.0,88.64,98,2,35.5,33.76,45.56,Night,Production,10.64,High,Reduce Load,2025,7,1,1,25,1.0,0.0,10.85,396.26,27.39,0.886,50.0,88.64,98,33.76,45.56,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,10.8535614,9.6162554004,0.25898615124551605,0.7037408625372722,0.0,9.032257232050025,48.99997550001225,0.3622448942628072,0.01660714268768222,10.783333333333333,-0.21000000000000085,0.4740000000000002,0.13072288999129048,1.50313140368246,11.3125,30.553924170440638,2,0.7967479610020491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.8005761027608245,-0.3160820805843845,-0.7477972223875574,-0.8178847228299081,0.08886129602551736,1.0010057553201475,-0.2218210772519682,-1.2509148421226022,-1.110458178163406,1.4573267878028529,-1.0866232104040774,-0.4003518535408256,0.0,0.0,0.0,-1.474086948191004,-0.14484136487558028,0.0,0.0,0.19953062580456687,1.656780967162942,-0.3540479277595609,-0.46561610653011504,-0.5027583287223064,0.05500185903854944,-1.2932243374690378,0.0369981138812484,1.2052874419139636,-0.9438726966027033,-0.2829288224012743,-0.3850292754320285,-0.24994771230390386,0.26572009013362397,0.3594393231052269,-0.7361769822776064,-0.19454667766600914,0.09971334771356155,2.056516358125453,-0.15583994167781373
2025-07-01 01:30:00,MCH_1,OP_04,10.79,403.5,26.74,0.971,3.31,49.92,85.2,88,3,51.75,31.61,42.48,Night,Maintenance,9.65,High,Reduce Load,2025,7,1,1,30,1.0,0.0,10.79,403.5,26.74,0.971,49.92,85.2,88,31.61,42.48,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,10.78959,10.47669189,0.3067654952024565,0.7430560445350322,0.0799999999999983,8.155698966107604,29.333323555558813,0.588068175135589,0.018392045245544938,10.9,-0.0600000000000005,0.4139999999999997,0.11010203969283633,1.50313140368246,11.3125,28.55532711147336,2,0.7154471486549012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6826361454033533,-0.4091393327927579,1.5137533656733726,-0.2384957954668718,-0.6952089630235421,0.6655942981795983,-1.2567561188630185,-0.0174737488217619,0.8023000722931808,0.9641911100213698,-1.4410919684052104,-0.7373851389286904,0.0,0.0,0.0,-1.474086948191004,0.14484136487558028,0.0,0.0,0.19953062580456687,1.656780967162942,-0.3769245591508315,-0.13505989822819947,-0.06989241009162683,0.6666451536518053,-0.016491137170553186,-0.33858968614881085,-0.6076851961600066,1.409690959733669,0.10070657072485613,-0.34267592404079844,-0.07156935922047424,0.23208463568632956,-0.3026413840799319,-0.7361769822776064,-0.19454667766600914,-0.48166886133039205,2.056516358125453,-1.1962271873383672
2025-07-01 01:35:00,MCH_1,OP_04,11.81,396.99,29.75,0.915,3.97,49.79,82.15,98,3,30.47,28.05,51.58,Night,Idle,11.84,High,Reduce Load,2025,7,1,1,35,1.0,0.0,11.81,396.99,29.75,0.915,49.79,82.15,98,28.05,51.58,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,11.8104525,10.806564037500001,0.3361557717056925,0.684800394816198,0.21000000000000085,8.29805179525387,32.66665577778141,0.3109183641743024,0.018076530427790508,11.15,1.0200000000000014,1.434000000000001,0.13420454392949382,1.50313140368246,11.3125,29.50613012452299,1,0.7967479610020491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.6510256965232726,0.021787327433708592,0.023790625303819694,0.5262975886523363,-1.969323133978316,0.3682091399590532,-0.2218210772519682,-0.0174737488217619,-1.7025304243047372,0.14765017378784426,-0.3937979106745917,0.008173340868707192,0.0,0.0,0.0,-1.474086948191004,0.43452409462674085,0.0,0.0,0.19953062580456687,1.656780967162942,-0.011856808348581598,-0.00833202508476513,0.1963743065223195,-0.23966319119812216,2.058200313314569,-0.27759432736382694,-0.30040157058060357,-1.4788053897921773,0.03289185971268802,-0.2519187424881631,1.212754782980218,0.8038873612903306,0.4712259792428971,-0.7361769822776064,-0.19454667766600914,-0.20508486776738985,0.5581437838992578,-0.15583994167781373
2025-07-01 01:40:00,MCH_1,OP_03,11.97,400.76,29.86,0.975,3.13,49.99,84.97,102,4,46.64,32.23,51.36,Night,Maintenance,11.71,High,Reduce Load,2025,7,1,1,40,1.0,0.0,11.97,400.76,29.86,0.975,49.99,84.97,102,32.23,51.36,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,11.9666936,11.667526259999999,0.2614870291155364,0.7728973643776579,0.00999999999999801,8.521302546257097,25.499993625001594,0.45725489747789316,0.017602941003892737,11.523333333333333,0.16000000000000014,1.5940000000000012,0.12214285589650148,1.50313140368246,11.3125,31.529205398504327,2,0.8292682859409083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1213099630870749,0.037535477807433194,1.6201792756997693,-0.4470758093175651,-0.009147486355597662,0.6431685321498518,0.19215293939245193,1.2159673444790784,0.20081117014960187,1.1063976775676574,-0.4191171076746725,-0.036083555192325215,0.0,0.0,0.0,-1.474086948191004,0.7242068243779014,0.0,0.0,0.19953062580456687,1.656780967162942,0.04401612944653681,0.32242615544415787,-0.4801011570883656,1.1308994761980287,-1.1336326874317555,-0.1819358164784044,-0.9610611696830573,0.04633561890485843,-0.06889838313113049,-0.11638801803622777,0.19005222530188934,0.893581906483115,0.08395722809304754,-0.7361769822776064,-0.19454667766600914,0.3834179355226499,2.056516358125453,0.26031495658640735
2025-07-01 01:45:00,MCH_1,OP_03,10.36,405.29,25.56,0.887,4.48,49.88,73.32,92,2,36.83,25.59,53.17,Night,Maintenance,9.92,High,Reduce Load,2025,7,1,1,45,1.0,0.0,10.36,405.29,25.56,0.887,49.88,73.32,92,25.59,53.17,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,10.3592124,9.1886213988,0.4324323906918543,0.6192264331383804,0.11999999999999744,8.880308023136292,45.9999770000115,0.4003260826051513,0.016891304164224952,11.38,-1.6100000000000012,-0.016000000000000014,0.10156862645520955,1.50313140368246,11.3125,28.75381555264496,1,0.7479674735937604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.049341936040633,-0.5780740368018045,-0.7211907448809582,1.1172742945626337,-1.0872440925480717,-0.4927452689220677,-0.8427821022185984,-1.2509148421226022,-0.9539062721260363,-0.4165887877667833,-0.21080916871946123,-0.6454669701865456,0.0,0.0,0.0,-1.474086948191004,1.013889554129062,0.0,0.0,0.19953062580456687,1.656780967162942,-0.5308306752317634,-0.6299014149967345,1.0686103748462998,-1.2598256811936903,0.6218754629786891,-0.02810910295716484,0.9287322249850218,-0.5469849154747126,-0.22185299544111264,-0.16842213545973844,-1.9148123410825768,-0.008969454519278218,-0.5766266072544912,-0.7361769822776064,-0.19454667766600914,-0.4239295346961063,0.5581437838992578,-0.780072289074146
2025-07-01 01:50:00,MCH_1,OP_03,11.67,403.48,28.92,0.98,3.39,49.8,93.74,101,2,48.37,26.91,64.15,Night,Setup,11.07,High,Reduce Load,2025,7,1,1,50,1.0,0.0,11.67,403.48,28.92,0.98,49.8,93.74,101,26.91,64.15,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,11.6686416,11.435268768,0.29048840698471234,0.7594024050861616,0.20000000000000284,8.654669352641873,50.49997475001262,0.47891088634741696,0.01733168299671601,11.333333333333334,1.3100000000000005,1.2940000000000005,0.12684782470817582,1.50313140368246,11.3125,32.70743218106904,1,0.8211382047061935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6785388739995886,-0.09703962538621376,1.7532116632327654,-0.1457935670887859,-1.871314351597201,1.4982727411971244,0.08865943523134691,-1.2509148421226022,0.40444635619821045,-0.11382641815210515,1.0528489361027582,-0.2539636588774097,0.0,0.0,0.0,-1.474086948191004,1.3035722838802226,0.0,0.0,0.19953062580456687,1.656780967162942,-0.06256940314194757,0.23319916794049808,-0.21735774051466958,0.9209525564001545,1.8986086632772872,-0.12479078989738375,1.3435650503784342,0.2720375401077907,-0.1272008219748864,-0.18536347601623043,1.5576195989415136,0.7254046342466439,0.23502127409657184,-0.7361769822776064,-0.19454667766600914,0.7261584026562187,0.5581437838992578,0.15627623202035174
2025-07-01 01:55:00,MCH_1,OP_08,12.4,397.18,31.22,0.891,4.24,49.99,73.34,89,2,41.21,33.74,48.42,Night,Setup,13.25,High,Reduce Load,2025,7,1,1,55,1.0,0.0,12.4,397.18,31.22,0.891,49.99,73.34,89,33.74,48.42,0.25881904510252074,0.9659258262890683,Nuit_Profonde,Shift_Nuit,12.3999596,11.048364003600001,0.34193545629552774,0.6639663597976947,0.00999999999999801,7.177418776014615,44.49997775001112,0.4630337026625427,0.020898876169675548,11.476666666666667,0.7300000000000004,2.024000000000001,0.12277227601215569,1.50313140368246,11.3125,31.401927682100542,2,0.723577229889616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.6121016181874729,0.23223988242802918,-0.6147648348545613,0.839167609428376,-0.009147486355597662,-0.49079520231078444,-1.1532626147019136,-1.2509148421226022,-0.4383443560029683,1.4527394791723283,-0.7574736494030259,0.48819044429990854,0.0,0.0,0.0,-1.474086948191004,1.593255013631383,0.0,0.0,0.19953062580456687,1.656780967162942,0.19895515808074385,0.08456092044652566,0.2487364419595349,-0.5637872870634644,-1.1336326874317555,-0.7577633094960003,0.7904546165205507,0.1065631818340382,0.6395085702195281,-0.13332935859271977,0.8678899670189206,1.1346359966887227,0.10416623544519085,-0.7361769822776064,-0.19454667766600914,0.34639346398503107,2.056516358125453,-1.0921884627723115
2025-07-01 02:00:00,MCH_1,OP_06,11.67,399.1,29.23,0.949,2.04,49.88,85.47,101,2,41.14,25.87,46.08,Day,Maintenance,13.09,High,Reduce Load,2025,7,1,2,0,1.0,0.0,11.67,399.1,29.23,0.949,49.88,85.47,101,25.87,46.08,0.49999999999999994,0.8660254037844387,Nuit_Profonde,Shift_Nuit,11.665693000000001,11.070742657,0.17480718296425168,0.8077921328379188,0.11999999999999744,8.654669352641873,50.49997475001262,0.4073267286403294,0.01733168299671601,11.913333333333334,-0.7300000000000004,1.2940000000000005,0.13112359403231916,1.50313140368246,11.652499999999998,26.766730962205994,1,0.8211382047061935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.21876356342569922,-0.05265847433298984,0.9284108605281899,-1.7101436709689841,-1.0872440925480717,0.6919201974319084,0.08865943523134691,-1.2509148421226022,-0.4465839300049352,-0.3523664669394271,-1.026777835676614,0.4337204183786374,0.0,0.0,0.0,-1.30066495428618,-1.593255013631383,0.0,0.0,0.5378971344719518,1.508720972244451,-0.06362384364692789,0.09315818811731597,-1.2653934638403415,1.6737724850783333,0.6218754629786891,-0.12479078989738375,1.3435650503784342,-0.47402314636219733,-0.1272008219748864,0.02519318518588357,-0.8683260029931246,0.7254046342466439,0.3723048650696196,-0.7361769822776064,-0.07015972753401242,-1.0019628223781931,0.5581437838992578,0.15627623202035174
2025-07-01 02:05:00,MCH_1,OP_06,11.02,403.62,27.31,0.91,4.17,50.06,76.72,114,2,38.36,29.48,53.8,Day,Production,10.77,High,Reduce Load,2025,7,1,2,5,1.0,0.0,11.02,403.62,27.31,0.91,50.06,76.72,114,29.48,53.8,0.49999999999999994,0.8660254037844387,Nuit_Profonde,Shift_Nuit,11.022862199999999,10.030804602,0.37840286947342383,0.6601843482432951,0.060000000000002274,10.344826647474896,56.99997150001425,0.33649122511849805,0.014499999872807017,11.696666666666667,-0.6500000000000004,0.6440000000000001,0.10910890981080287,1.50313140368246,11.652499999999998,30.886784260285467,1,0.9268292607574857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7072197738259648,-0.3275352808561845,-0.10924176222917635,0.7580531595975505,0.6769139903123468,-0.16123394500408222,1.4340749893257123,-1.2509148421226022,-0.7738127260830467,0.47564274087041214,-0.1383041954919574,-0.3560949574797932,0.0,0.0,0.0,-1.30066495428618,-1.3035722838802226,0.0,0.0,0.5378971344719518,1.508720972244451,-0.29350474759081047,-0.30635762099193686,0.5791198042669099,-0.6226256769640931,-0.33567443724511764,0.5994080280654941,1.9427680203911415,-1.212281248108533,-0.7358244488860691,-0.05346303882640043,-0.7731908813486289,0.3610205444009573,-0.3345281455425626,-0.7361769822776064,-0.07015972753401242,0.1965407364402072,0.5581437838992578,1.5087796513790708
2025-07-01 02:10:00,MCH_1,OP_02,11.93,399.43,29.88,0.889,5.0,50.07,87.46,96,2,35.32,31.07,65.95,Day,Production,12.6,High,Reduce Load,2025,7,1,2,10,1.0,0.0,11.93,399.43,29.88,0.889,50.07,87.46,96,31.07,65.95,0.49999999999999994,0.8660254037844387,Nuit_Profonde,Shift_Nuit,11.934968399999999,10.6101869076,0.41911144852376797,0.6264483321058281,0.07000000000000028,8.046939811656346,47.999976000012,0.36791666283420144,0.018640624805826823,11.540000000000001,0.9100000000000001,1.5540000000000003,0.1046491218890428,1.50313140368246,11.652499999999998,35.32643707735961,2,0.7804877985326195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.15115858526352322,0.040398777875383075,-0.6679777898677598,1.719838779020191,0.7749227726934618,0.8859518252544932,-0.42880808557417827,-1.2509148421226022,-1.1316456541684634,0.8403337769971835,1.2600060024670559,0.2669059639947447,0.0,0.0,0.0,-1.30066495428618,-1.013889554129062,0.0,0.0,0.5378971344719518,1.508720972244451,0.032670970418997185,-0.08377475704878781,0.9479268034307645,-1.1474714746669237,-0.1760827872078354,-0.3851908228223206,1.1131023696043163,-0.8847606850988742,0.15413465110480284,-0.11033753926605178,1.0819439907190354,0.8711582701849184,-0.47772008469145866,-0.7361769822776064,-0.07015972753401242,1.4880142481207004,2.056516358125453,-0.363917390809925
